entry_time,exit_time,entry_price,exit_price,pnl
2024-03-05 14:50:00+00:00,2024-03-05 15:10:00+00:00,0.6006,0.6082,0.9155255052748572
2024-03-05 15:15:00+00:00,2024-03-05 15:35:00+00:00,0.616,0.5957,-4.569489805625466
2024-03-05 15:45:00+00:00,2024-03-05 16:10:00+00:00,0.6209,0.5931,-5.736259632056573
2024-03-05 16:30:00+00:00,2024-03-05 18:55:00+00:00,0.6084,0.6017,-1.7470359321396245
2024-03-05 20:50:00+00:00,2024-03-05 22:20:00+00:00,0.5404,0.5466,0.6877243107972362
2024-03-05 23:05:00+00:00,2024-03-06 00:30:00+00:00,0.5574,0.5688,1.647707564327348
2024-03-06 03:35:00+00:00,2024-03-06 07:00:00+00:00,0.5451,0.5891,8.167698425871762
2024-03-06 07:25:00+00:00,2024-03-06 08:45:00+00:00,0.5915,0.5901,-0.8534115868412897
2024-03-06 11:15:00+00:00,2024-03-06 12:15:00+00:00,0.5852,0.5817,-1.2549985075531396
2024-03-06 14:15:00+00:00,2024-03-06 14:50:00+00:00,0.5738,0.5628,-2.7151320341975804
2024-03-06 15:45:00+00:00,2024-03-06 16:40:00+00:00,0.5694,0.5687,-0.6815327446671375
2024-03-06 17:35:00+00:00,2024-03-06 18:15:00+00:00,0.5788,0.5747,-1.3046858794408251
2024-03-06 19:35:00+00:00,2024-03-06 22:50:00+00:00,0.5767,0.582,0.44115424744668985
2024-03-06 23:30:00+00:00,2024-03-07 02:05:00+00:00,0.5871,0.6183,5.091987162272019
2024-03-07 02:10:00+00:00,2024-03-07 04:05:00+00:00,0.6213,0.6273,0.5110823365570809
2024-03-07 04:25:00+00:00,2024-03-07 07:05:00+00:00,0.6365,0.691,8.88934851342239
2024-03-07 07:50:00+00:00,2024-03-07 07:55:00+00:00,0.6691,0.6707,-0.3122163731247696
2024-03-07 09:00:00+00:00,2024-03-07 10:35:00+00:00,0.6844,0.6837,-0.7114648383707163
2024-03-07 11:30:00+00:00,2024-03-07 14:05:00+00:00,0.7163,0.7402,3.2973194971078073
2024-03-07 14:15:00+00:00,2024-03-07 15:10:00+00:00,0.7514,0.7336,-3.4178012126819226
2024-03-07 16:50:00+00:00,2024-03-07 17:20:00+00:00,0.7611,0.7386,-3.9792774247687674
2024-03-07 17:50:00+00:00,2024-03-07 18:55:00+00:00,0.7485,0.7415,-1.5891713187144916
2024-03-07 19:30:00+00:00,2024-03-07 21:20:00+00:00,0.7567,0.7667,0.8878813914636652
2024-03-07 22:20:00+00:00,2024-03-07 22:45:00+00:00,0.7728,0.7548,-3.0793492505460875
2024-03-07 23:05:00+00:00,2024-03-07 23:30:00+00:00,0.7539,0.7562,-0.20760609408755215
2024-03-08 00:20:00+00:00,2024-03-08 01:25:00+00:00,0.7585,0.7396,-3.1266717725201545
2024-03-08 02:45:00+00:00,2024-03-08 03:00:00+00:00,0.7216,0.7107,-2.0292327124550837
2024-03-08 04:00:00+00:00,2024-03-08 04:20:00+00:00,0.715,0.7095,-1.2500110579421602
2024-03-08 06:30:00+00:00,2024-03-08 06:45:00+00:00,0.7152,0.7149,-0.525741165838042
2024-03-08 06:50:00+00:00,2024-03-08 08:30:00+00:00,0.7151,0.7106,-1.0815303178338382
2024-03-08 10:25:00+00:00,2024-03-08 11:00:00+00:00,0.7245,0.7197,-1.0952561501529914
2024-03-08 11:45:00+00:00,2024-03-08 13:45:00+00:00,0.7291,0.7348,0.258204603480479
2024-03-08 15:00:00+00:00,2024-03-08 15:20:00+00:00,0.7506,0.7343,-2.466845633028015
2024-03-08 15:50:00+00:00,2024-03-08 18:30:00+00:00,0.724,0.7329,0.6493376372473563
2024-03-08 22:25:00+00:00,2024-03-08 23:35:00+00:00,0.7217,0.7263,0.12076642643903313
2024-03-09 00:15:00+00:00,2024-03-09 00:40:00+00:00,0.7297,0.7198,-1.6586931346316902
2024-03-09 01:50:00+00:00,2024-03-09 02:05:00+00:00,0.7151,0.7124,-0.7667764021295511
2024-03-09 02:50:00+00:00,2024-03-09 05:15:00+00:00,0.7234,0.7201,-0.8238114116113735
2024-03-09 05:40:00+00:00,2024-03-09 07:15:00+00:00,0.7319,0.7573,2.5133881841414905
2024-03-09 07:20:00+00:00,2024-03-09 09:50:00+00:00,0.7664,0.7665,-0.4246126292965329
2024-03-09 11:10:00+00:00,2024-03-09 12:15:00+00:00,0.7546,0.7447,-1.5585592133004837
2024-03-09 13:35:00+00:00,2024-03-09 14:00:00+00:00,0.7467,0.7505,0.005365492403612393
2024-03-09 14:05:00+00:00,2024-03-09 15:20:00+00:00,0.7507,0.76,0.6149065319149116
2024-03-09 16:35:00+00:00,2024-03-09 16:40:00+00:00,0.7569,0.7529,-0.8629411114532957
2024-03-09 19:15:00+00:00,2024-03-09 22:40:00+00:00,0.7418,0.7426,-0.32531551762293986
2024-03-09 23:30:00+00:00,2024-03-09 23:35:00+00:00,0.7394,0.7408,-0.25583999033045757
2024-03-10 00:00:00+00:00,2024-03-10 01:50:00+00:00,0.7421,0.7514,0.6082968078181921
2024-03-10 02:05:00+00:00,2024-03-10 03:10:00+00:00,0.7559,0.7511,-0.9239938089512805
2024-03-10 04:40:00+00:00,2024-03-10 05:45:00+00:00,0.756,0.7528,-0.7397833559693794
